productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extUPC
487983,Houndstone,Houndstone,https://tcgplayer-cdn.tcgplayer.com/product/487983_200w.jpg,3,22873,https://cpt.tcgcsv.com/HcW5,2025-02-07T20:20:39.757,1,106/198,Rare,Psychic,140,Stage 1,"[PP] Grave Visit (80)
<br>This attack does 10 damage for each [P] Pokemon in your discard pile.",,Dx2,F-30,3,0.05,0.19,4.95,0.15,0.11,Reverse Holofoil,,
487983,Houndstone,Houndstone,https://tcgplayer-cdn.tcgplayer.com/product/487983_200w.jpg,3,22873,https://cpt.tcgcsv.com/HcW5,2025-02-07T20:20:39.757,1,106/198,Rare,Psychic,140,Stage 1,"[PP] Grave Visit (80)
<br>This attack does 10 damage for each [P] Pokemon in your discard pile.",,Dx2,F-30,3,0.01,0.12,5.08,0.06,,Holofoil,,
487993,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/487993_200w.jpg,3,22873,https://cpt.tcgcsv.com/TcW5,2024-10-15T15:44:28.373,1,107/198,Common,Fighting,60,Basic,"[F] Monkey Strike (30)
<br>This Pokemon does 10 damage to itself.",,Px2,None,1,0.01,0.1,4.95,0.05,0.03,Normal,,
487993,Mankey,Mankey,https://tcgplayer-cdn.tcgplayer.com/product/487993_200w.jpg,3,22873,https://cpt.tcgcsv.com/TcW5,2024-10-15T15:44:28.373,1,107/198,Common,Fighting,60,Basic,"[F] Monkey Strike (30)
<br>This Pokemon does 10 damage to itself.",,Px2,None,1,0.01,0.12,4.95,0.08,,Reverse Holofoil,,
487994,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/487994_200w.jpg,3,22873,https://cpt.tcgcsv.com/VcW5,2025-02-07T20:20:39.833,1,108/198,Common,Fighting,90,Stage 1,"[F] Thrashing Punch (70)
<br>This Pokemon does 20 damage to itself.",,Px2,None,1,0.01,0.1,4.95,0.07,,Normal,,
487994,Primeape,Primeape,https://tcgplayer-cdn.tcgplayer.com/product/487994_200w.jpg,3,22873,https://cpt.tcgcsv.com/VcW5,2025-02-07T20:20:39.833,1,108/198,Common,Fighting,90,Stage 1,"[F] Thrashing Punch (70)
<br>This Pokemon does 20 damage to itself.",,Px2,None,1,0.02,0.15,4.95,0.13,,Reverse Holofoil,,
487999,Meditite - 110/198,Meditite 110 198,https://tcgplayer-cdn.tcgplayer.com/product/487999_200w.jpg,3,22873,https://cpt.tcgcsv.com/_cW5,2025-02-07T20:20:39.883,1,110/198,Common,Fighting,60,Basic,"[F] Feint (10)
<br>This attack's damage isn't affected by Resistance.",,Px2,None,1,0.01,0.1,4.95,0.08,,Normal,,
487999,Meditite - 110/198,Meditite 110 198,https://tcgplayer-cdn.tcgplayer.com/product/487999_200w.jpg,3,22873,https://cpt.tcgcsv.com/_cW5,2025-02-07T20:20:39.883,1,110/198,Common,Fighting,60,Basic,"[F] Feint (10)
<br>This attack's damage isn't affected by Resistance.",,Px2,None,1,0.02,0.1,4.95,0.09,,Reverse Holofoil,,
488000,Medicham - 111/198,Medicham 111 198,https://tcgplayer-cdn.tcgplayer.com/product/488000_200w.jpg,3,22873,https://cpt.tcgcsv.com/0dW5,2025-02-07T20:20:39.993,1,111/198,Uncommon,Fighting,90,Stage 1,"[F] Bull's-Eye Aim (30)
<br>Choose 1 of your opponent’s Active Pokémon’s attacks. During your opponent’s next turn, that Pokémon can’t use that attack.","[F] Kick Shot (90)
<br>Flip a coin. If tails, this attack does nothing.",Px2,None,1,0.01,0.1,4.95,0.05,0.03,Normal,,
488000,Medicham - 111/198,Medicham 111 198,https://tcgplayer-cdn.tcgplayer.com/product/488000_200w.jpg,3,22873,https://cpt.tcgcsv.com/0dW5,2025-02-07T20:20:39.993,1,111/198,Uncommon,Fighting,90,Stage 1,"[F] Bull's-Eye Aim (30)
<br>Choose 1 of your opponent’s Active Pokémon’s attacks. During your opponent’s next turn, that Pokémon can’t use that attack.","[F] Kick Shot (90)
<br>Flip a coin. If tails, this attack does nothing.",Px2,None,1,0.03,0.15,4.95,0.13,,Reverse Holofoil,,
488001,Riolu - 112/198,Riolu 112 198,https://tcgplayer-cdn.tcgplayer.com/product/488001_200w.jpg,3,22873,https://cpt.tcgcsv.com/2dW5,2025-02-07T20:20:40.057,1,112/198,Common,Fighting,70,Basic,[1] Jab (10),[1F] Low Kick (20),Px2,None,1,0.05,0.21,4.95,0.28,,Reverse Holofoil,,
488001,Riolu - 112/198,Riolu 112 198,https://tcgplayer-cdn.tcgplayer.com/product/488001_200w.jpg,3,22873,https://cpt.tcgcsv.com/2dW5,2025-02-07T20:20:40.057,1,112/198,Common,Fighting,70,Basic,[1] Jab (10),[1F] Low Kick (20),Px2,None,1,0.01,0.1,4.95,0.07,,Normal,,
488002,Riolu - 113/198,Riolu 113 198,https://tcgplayer-cdn.tcgplayer.com/product/488002_200w.jpg,3,22873,https://cpt.tcgcsv.com/3dW5,2025-02-07T20:20:40.133,1,113/198,Common,Fighting,70,Basic,[F] Punch (10),"[1F] Reckless Charge (50)
<br>This Pokemon also does 20 damage to itself.",Px2,None,1,0.01,0.1,4.95,0.09,,Normal,,
488002,Riolu - 113/198,Riolu 113 198,https://tcgplayer-cdn.tcgplayer.com/product/488002_200w.jpg,3,22873,https://cpt.tcgcsv.com/3dW5,2025-02-07T20:20:40.133,1,113/198,Common,Fighting,70,Basic,[F] Punch (10),"[1F] Reckless Charge (50)
<br>This Pokemon also does 20 damage to itself.",Px2,None,1,0.08,0.2,4.95,0.19,,Reverse Holofoil,,
488003,Lucario - 114/198,Lucario 114 198,https://tcgplayer-cdn.tcgplayer.com/product/488003_200w.jpg,3,22873,https://cpt.tcgcsv.com/5dW5,2025-03-12T19:43:35.307,1,114/198,Uncommon,Fighting,130,Stage 1,"[F] Vengeful Knuckles (30+)
<br>If any of your [F] Pokémon were Knocked Out by damage from an attack from your opponent’s Pokemon during their last turn, this attack does 120 more damage.","[2F] Accelerating Stab (120)
<br>This Pokemon can’t use Accelerating Stab during your next turn.",Px2,None,2,0.03,0.22,4.95,0.19,0.17,Reverse Holofoil,,
488003,Lucario - 114/198,Lucario 114 198,https://tcgplayer-cdn.tcgplayer.com/product/488003_200w.jpg,3,22873,https://cpt.tcgcsv.com/5dW5,2025-03-12T19:43:35.307,1,114/198,Uncommon,Fighting,130,Stage 1,"[F] Vengeful Knuckles (30+)
<br>If any of your [F] Pokémon were Knocked Out by damage from an attack from your opponent’s Pokemon during their last turn, this attack does 120 more damage.","[2F] Accelerating Stab (120)
<br>This Pokemon can’t use Accelerating Stab during your next turn.",Px2,None,2,0.01,0.11,4.95,0.1,,Normal,,
488004,Sandile - 115/198,Sandile 115 198,https://tcgplayer-cdn.tcgplayer.com/product/488004_200w.jpg,3,22873,https://cpt.tcgcsv.com/6dW5,2024-10-15T15:44:28.613,1,115/198,Common,Fighting,70,Basic,[F] Gnaw (10),[FF] Ram (30),Gx2,None,2,0.01,0.15,4.95,0.12,,Reverse Holofoil,,
488004,Sandile - 115/198,Sandile 115 198,https://tcgplayer-cdn.tcgplayer.com/product/488004_200w.jpg,3,22873,https://cpt.tcgcsv.com/6dW5,2024-10-15T15:44:28.613,1,115/198,Common,Fighting,70,Basic,[F] Gnaw (10),[FF] Ram (30),Gx2,None,2,0.01,0.1,4.95,0.07,0.02,Normal,,
488005,Krokorok,Krokorok,https://tcgplayer-cdn.tcgplayer.com/product/488005_200w.jpg,3,22873,https://cpt.tcgcsv.com/7dW5,2025-02-07T20:20:40.187,1,116/198,Common,Fighting,100,Stage 1,"[F] Payback (30+)
<br>If your opponent has exactly 1 Prize card remaining, this attack does 90 more damage.",[FF] Corkscrew Punch (60),Gx2,None,2,0.01,0.1,4.95,0.06,,Normal,,
488005,Krokorok,Krokorok,https://tcgplayer-cdn.tcgplayer.com/product/488005_200w.jpg,3,22873,https://cpt.tcgcsv.com/7dW5,2025-02-07T20:20:40.187,1,116/198,Common,Fighting,100,Stage 1,"[F] Payback (30+)
<br>If your opponent has exactly 1 Prize card remaining, this attack does 90 more damage.",[FF] Corkscrew Punch (60),Gx2,None,2,0.05,0.15,4.95,0.12,,Reverse Holofoil,,
488006,Krookodile,Krookodile,https://tcgplayer-cdn.tcgplayer.com/product/488006_200w.jpg,3,22873,https://cpt.tcgcsv.com/8dW5,2025-02-07T20:20:40.28,1,117/198,Uncommon,Fighting,170,Stage 2,"[F] Voracious Bite: (50)
<br>Flip a coin until you get tails. For each heads, discard an Energy attached to your opponent’s Active Pokémon.","[FF] Earthquake (180)
<br>This attack also does 30 damage to each of your Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",Gx2,None,3,0.05,0.18,4.95,0.14,,Reverse Holofoil,,
488006,Krookodile,Krookodile,https://tcgplayer-cdn.tcgplayer.com/product/488006_200w.jpg,3,22873,https://cpt.tcgcsv.com/8dW5,2025-02-07T20:20:40.28,1,117/198,Uncommon,Fighting,170,Stage 2,"[F] Voracious Bite: (50)
<br>Flip a coin until you get tails. For each heads, discard an Energy attached to your opponent’s Active Pokémon.","[FF] Earthquake (180)
<br>This attack also does 30 damage to each of your Benched Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.)",Gx2,None,3,0.01,0.1,4.95,0.07,,Normal,,
488007,Hawlucha,Hawlucha,https://tcgplayer-cdn.tcgplayer.com/product/488007_200w.jpg,3,22873,https://cpt.tcgcsv.com/9dW5,2025-03-21T19:25:35.66,1,118/198,Rare,Fighting,70,Basic,[2F] Wing Attack (70),,Px2,None,1,0.02,0.17,4.95,0.12,0.12,Holofoil,"<strong>Ability — Flying Entry</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may choose 2 of your opponent’s Benched Pokemon and put 1 damage counter on each of them.",
488007,Hawlucha,Hawlucha,https://tcgplayer-cdn.tcgplayer.com/product/488007_200w.jpg,3,22873,https://cpt.tcgcsv.com/9dW5,2025-03-21T19:25:35.66,1,118/198,Rare,Fighting,70,Basic,[2F] Wing Attack (70),,Px2,None,1,0.01,0.25,4.95,0.27,,Reverse Holofoil,"<strong>Ability — Flying Entry</strong>
<br>When you play this Pokemon from your hand onto your Bench during your turn, you may choose 2 of your opponent’s Benched Pokemon and put 1 damage counter on each of them.",
488008,Silicobra,Silicobra,https://tcgplayer-cdn.tcgplayer.com/product/488008_200w.jpg,3,22873,https://cpt.tcgcsv.com/bdW5,2025-02-07T20:20:40.707,1,119/198,Common,Fighting,80,Basic,[1F] Mud Slap (30),,Gx2,None,2,0.02,0.12,4.95,0.09,,Reverse Holofoil,,
488008,Silicobra,Silicobra,https://tcgplayer-cdn.tcgplayer.com/product/488008_200w.jpg,3,22873,https://cpt.tcgcsv.com/bdW5,2025-02-07T20:20:40.707,1,119/198,Common,Fighting,80,Basic,[1F] Mud Slap (30),,Gx2,None,2,0.01,0.1,4.95,0.07,,Normal,,
488009,Sandaconda,Sandaconda,https://tcgplayer-cdn.tcgplayer.com/product/488009_200w.jpg,3,22873,https://cpt.tcgcsv.com/cdW5,2025-02-07T20:20:40.823,1,120/198,Uncommon,Fighting,140,Stage 1,[1FF] Skull Bash (120),"[1FFF] Violent Dust Cloud
<br>Discard 2 Energy from this Pokémon. Then, your opponent shuffles their Active Pokemon and all cards attached to it into their deck.",Gx2,None,3,0.01,0.1,19.95,0.06,,Normal,,
488009,Sandaconda,Sandaconda,https://tcgplayer-cdn.tcgplayer.com/product/488009_200w.jpg,3,22873,https://cpt.tcgcsv.com/cdW5,2025-02-07T20:20:40.823,1,120/198,Uncommon,Fighting,140,Stage 1,[1FF] Skull Bash (120),"[1FFF] Violent Dust Cloud
<br>Discard 2 Energy from this Pokémon. Then, your opponent shuffles their Active Pokemon and all cards attached to it into their deck.",Gx2,None,3,0.02,0.18,4.95,0.16,,Reverse Holofoil,,
488010,Stonjourner,Stonjourner,https://tcgplayer-cdn.tcgplayer.com/product/488010_200w.jpg,3,22873,https://cpt.tcgcsv.com/ddW5,2025-02-07T20:20:40.937,1,121/198,Uncommon,Fighting,130,Basic,[2F] Mega Kick (100),,Gx2,None,2,0.01,0.1,4.95,0.07,,Normal,"<strong>Ability — Exoskeleton</strong>
<br>This Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).",
488010,Stonjourner,Stonjourner,https://tcgplayer-cdn.tcgplayer.com/product/488010_200w.jpg,3,22873,https://cpt.tcgcsv.com/ddW5,2025-02-07T20:20:40.937,1,121/198,Uncommon,Fighting,130,Basic,[2F] Mega Kick (100),,Gx2,None,2,0.03,0.2,4.95,0.17,,Reverse Holofoil,"<strong>Ability — Exoskeleton</strong>
<br>This Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).",
488011,Klawf - 122/198,Klawf 122 198,https://tcgplayer-cdn.tcgplayer.com/product/488011_200w.jpg,3,22873,https://cpt.tcgcsv.com/fdW5,2025-02-07T20:20:41.063,1,122/198,Rare,Fighting,130,Basic,[FF] Vise Grip (50),"[FFF] Adrenaline Hammer (130)
<br>This Pokemon is now Confused.",Gx2,None,3,0.01,0.15,4.95,0.06,,Holofoil,,
488011,Klawf - 122/198,Klawf 122 198,https://tcgplayer-cdn.tcgplayer.com/product/488011_200w.jpg,3,22873,https://cpt.tcgcsv.com/fdW5,2025-02-07T20:20:41.063,1,122/198,Rare,Fighting,130,Basic,[FF] Vise Grip (50),"[FFF] Adrenaline Hammer (130)
<br>This Pokemon is now Confused.",Gx2,None,3,0.02,0.24,4.95,0.26,,Reverse Holofoil,,
488012,Great Tusk ex - 123/198,Great Tusk ex 123 198,https://tcgplayer-cdn.tcgplayer.com/product/488012_200w.jpg,3,22873,https://cpt.tcgcsv.com/gdW5,2025-02-07T20:20:41.173,1,123/198,Double Rare,Fighting,250,Basic,"[F] Bedrock Breaker (40)
<br>Discard a Stadium in play.","[FFF] Giganto Tusk (250)
<br>This Pokemon does 50 damage to itself.",Px2,None,4,0.2,0.56,10.0,0.4,0.47,Holofoil,,
488013,Koraidon,Koraidon,https://tcgplayer-cdn.tcgplayer.com/product/488013_200w.jpg,3,22873,https://cpt.tcgcsv.com/hdW5,2025-02-07T20:20:41.287,1,124/198,Rare,Fighting,130,Basic,[3] Claw Strike (70),"[1FFF] Rampage Fang (190)
<br>Discard 3 Energy from this Pokemon",Px2,None,2,0.01,0.15,36.0,0.07,,Holofoil,,
488013,Koraidon,Koraidon,https://tcgplayer-cdn.tcgplayer.com/product/488013_200w.jpg,3,22873,https://cpt.tcgcsv.com/hdW5,2025-02-07T20:20:41.287,1,124/198,Rare,Fighting,130,Basic,[3] Claw Strike (70),"[1FFF] Rampage Fang (190)
<br>Discard 3 Energy from this Pokemon",Px2,None,2,0.01,0.2,4.95,0.18,,Reverse Holofoil,,
488015,Muk,Muk,https://tcgplayer-cdn.tcgplayer.com/product/488015_200w.jpg,3,22873,https://cpt.tcgcsv.com/kdW5,2025-02-07T20:20:41.363,1,127/198,Uncommon,Darkness,140,Stage 1,"[3D] Toxic Strike (100)
<br>Your opponent's Active Pokemon is now Poisoned.",,Px2,None,4,0.01,0.1,4.95,0.07,,Normal,"<strong>Ability — Poison Sacs</strong>
<br>The Special Condition Poisoned is not removed when your opponent’s Pokémon evolve or devolve.",
488015,Muk,Muk,https://tcgplayer-cdn.tcgplayer.com/product/488015_200w.jpg,3,22873,https://cpt.tcgcsv.com/kdW5,2025-02-07T20:20:41.363,1,127/198,Uncommon,Darkness,140,Stage 1,"[3D] Toxic Strike (100)
<br>Your opponent's Active Pokemon is now Poisoned.",,Px2,None,4,0.1,0.19,4.95,0.15,,Reverse Holofoil,"<strong>Ability — Poison Sacs</strong>
<br>The Special Condition Poisoned is not removed when your opponent’s Pokémon evolve or devolve.",
488016,Seviper,Seviper,https://tcgplayer-cdn.tcgplayer.com/product/488016_200w.jpg,3,22873,https://cpt.tcgcsv.com/ldW5,2025-02-07T20:20:41.427,1,128/198,Common,Darkness,120,Basic,"[D] Spit Poison
<br>Your opponent's Active Pokemon is now Poisoned.","[2D] Venoshock (60+)
<br>If your opponent's Active Pokemon is Poisoned, this attack does 120 more damage.",Px2,None,2,0.01,0.1,4.95,0.06,,Normal,,
488016,Seviper,Seviper,https://tcgplayer-cdn.tcgplayer.com/product/488016_200w.jpg,3,22873,https://cpt.tcgcsv.com/ldW5,2025-02-07T20:20:41.427,1,128/198,Common,Darkness,120,Basic,"[D] Spit Poison
<br>Your opponent's Active Pokemon is now Poisoned.","[2D] Venoshock (60+)
<br>If your opponent's Active Pokemon is Poisoned, this attack does 120 more damage.",Px2,None,2,0.01,0.15,4.95,0.1,,Reverse Holofoil,,
488017,Spiritomb,Spiritomb,https://tcgplayer-cdn.tcgplayer.com/product/488017_200w.jpg,3,22873,https://cpt.tcgcsv.com/mdW5,2025-02-07T20:20:41.49,1,129/198,Uncommon,Darkness,70,Basic,"[D] Taunt
<br>Choose 1 of your opponent's Benched Pokemon and switch it with their Active Pokemon.","[DD] Destruction Verdict
<br>Flip 2 coins. If both are heads, your opponent’s Active Pokemon is Knocked Out.",Gx2,None,1,0.01,0.1,4.95,0.05,,Normal,,
488017,Spiritomb,Spiritomb,https://tcgplayer-cdn.tcgplayer.com/product/488017_200w.jpg,3,22873,https://cpt.tcgcsv.com/mdW5,2025-02-07T20:20:41.49,1,129/198,Uncommon,Darkness,70,Basic,"[D] Taunt
<br>Choose 1 of your opponent's Benched Pokemon and switch it with their Active Pokemon.","[DD] Destruction Verdict
<br>Flip 2 coins. If both are heads, your opponent’s Active Pokemon is Knocked Out.",Gx2,None,1,0.02,0.15,4.95,0.11,,Reverse Holofoil,,
488019,Toxicroak ex - 131/198,Toxicroak ex 131 198,https://tcgplayer-cdn.tcgplayer.com/product/488019_200w.jpg,3,22873,https://cpt.tcgcsv.com/pdW5,2023-03-31T04:03:37.037,1,131/198,Double Rare,Darkness,250,Stage 1,"[D] Nasty Plot
<br>Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.","[2D] Toxic Ripper (120)
<br>Your opponent’s Active Pokémon is now Poisoned. Put 6 damage counters instead of 1 on that Pokémon between turns.",Px2,None,2,0.15,0.65,89.0,0.53,0.78,Holofoil,,
488021,Pawniard,Pawniard,https://tcgplayer-cdn.tcgplayer.com/product/488021_200w.jpg,3,22873,https://cpt.tcgcsv.com/rdW5,2025-02-07T20:20:41.567,1,132/198,Common,Darkness,70,Basic,[1] Scratch (10),[1D] Pierce (20),Gx2,None,1,0.01,0.12,4.95,0.07,,Reverse Holofoil,,
488021,Pawniard,Pawniard,https://tcgplayer-cdn.tcgplayer.com/product/488021_200w.jpg,3,22873,https://cpt.tcgcsv.com/rdW5,2025-02-07T20:20:41.567,1,132/198,Common,Darkness,70,Basic,[1] Scratch (10),[1D] Pierce (20),Gx2,None,1,0.01,0.1,4.95,0.05,,Normal,,
488023,Bisharp,Bisharp,https://tcgplayer-cdn.tcgplayer.com/product/488023_200w.jpg,3,22873,https://cpt.tcgcsv.com/tdW5,2025-02-07T20:20:41.63,1,133/198,Common,Darkness,120,Stage 1,[D] Dark Cutter (40),"[1D] Double-Edged Slash (120)
<br>This Pokemon also does 30 damage to itself.",Gx2,None,1,0.01,0.1,4.95,0.06,,Normal,,
488023,Bisharp,Bisharp,https://tcgplayer-cdn.tcgplayer.com/product/488023_200w.jpg,3,22873,https://cpt.tcgcsv.com/tdW5,2025-02-07T20:20:41.63,1,133/198,Common,Darkness,120,Stage 1,[D] Dark Cutter (40),"[1D] Double-Edged Slash (120)
<br>This Pokemon also does 30 damage to itself.",Gx2,None,1,0.01,0.12,4.95,0.08,,Reverse Holofoil,,
488024,Kingambit - 134/198,Kingambit 134 198,https://tcgplayer-cdn.tcgplayer.com/product/488024_200w.jpg,3,22873,https://cpt.tcgcsv.com/vdW5,2025-02-07T20:20:41.777,1,134/198,Rare,Darkness,170,Stage 2,[2D] Strike Cut (160),,Gx2,None,3,0.05,0.25,4.95,0.25,,Reverse Holofoil,"<strong>Ability — Generalship</strong>
<br>As long as this Pokémon is in play, the attacks of your Basic Pokémon do 30 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance).",
488024,Kingambit - 134/198,Kingambit 134 198,https://tcgplayer-cdn.tcgplayer.com/product/488024_200w.jpg,3,22873,https://cpt.tcgcsv.com/vdW5,2025-02-07T20:20:41.777,1,134/198,Rare,Darkness,170,Stage 2,[2D] Strike Cut (160),,Gx2,None,3,0.01,0.14,5.95,0.12,0.07,Holofoil,"<strong>Ability — Generalship</strong>
<br>As long as this Pokémon is in play, the attacks of your Basic Pokémon do 30 more damage to your opponent’s Active Pokémon (before applying Weakness and Resistance).",
488025,Maschiff - 135/198,Maschiff 135 198,https://tcgplayer-cdn.tcgplayer.com/product/488025_200w.jpg,3,22873,https://cpt.tcgcsv.com/wdW5,2025-02-07T20:20:41.837,1,135/198,Common,Darkness,70,Basic,[D] Rear Kick (10),[1D] Dark Fang (20),Gx2,None,2,0.05,0.17,4.95,0.11,,Reverse Holofoil,,
488025,Maschiff - 135/198,Maschiff 135 198,https://tcgplayer-cdn.tcgplayer.com/product/488025_200w.jpg,3,22873,https://cpt.tcgcsv.com/wdW5,2025-02-07T20:20:41.837,1,135/198,Common,Darkness,70,Basic,[D] Rear Kick (10),[1D] Dark Fang (20),Gx2,None,2,0.01,0.1,4.95,0.06,,Normal,,
488026,Bombirdier - 138/198,Bombirdier 138 198,https://tcgplayer-cdn.tcgplayer.com/product/488026_200w.jpg,3,22873,https://cpt.tcgcsv.com/xdW5,2025-02-07T20:20:41.953,1,138/198,Uncommon,Darkness,110,Basic,"[1] Junk Transport
<br>Search your deck for up to 3 Pokemon Tool cards, reveal them, and put them in your hand. Then, shuffle your deck.","[1D] Clutch (60)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Lx2,F-30,1,0.01,0.1,6.0,0.07,,Normal,,
488026,Bombirdier - 138/198,Bombirdier 138 198,https://tcgplayer-cdn.tcgplayer.com/product/488026_200w.jpg,3,22873,https://cpt.tcgcsv.com/xdW5,2025-02-07T20:20:41.953,1,138/198,Uncommon,Darkness,110,Basic,"[1] Junk Transport
<br>Search your deck for up to 3 Pokemon Tool cards, reveal them, and put them in your hand. Then, shuffle your deck.","[1D] Clutch (60)
<br>The Defending Pokemon can't retreat during your opponent's next turn.",Lx2,F-30,1,0.02,0.16,4.95,0.14,,Reverse Holofoil,,
488027,Forretress,Forretress,https://tcgplayer-cdn.tcgplayer.com/product/488027_200w.jpg,3,22873,https://cpt.tcgcsv.com/zdW5,2025-02-07T20:20:42.03,1,139/198,Uncommon,Metal,120,Stage 1,"[M] Continuous Spin
<br>Flip a coin until you get tails. This attack does 50 damage times the number of heads.","[2M] Shell Rolling (90)
<br>Damage done by the Defending Pokemon during your opponent’s next turn is reduced by 50 damage.",Rx2,G-30,3,0.04,0.15,4.95,0.13,,Reverse Holofoil,,
488027,Forretress,Forretress,https://tcgplayer-cdn.tcgplayer.com/product/488027_200w.jpg,3,22873,https://cpt.tcgcsv.com/zdW5,2025-02-07T20:20:42.03,1,139/198,Uncommon,Metal,120,Stage 1,"[M] Continuous Spin
<br>Flip a coin until you get tails. This attack does 50 damage times the number of heads.","[2M] Shell Rolling (90)
<br>Damage done by the Defending Pokemon during your opponent’s next turn is reduced by 50 damage.",Rx2,G-30,3,0.01,0.1,4.95,0.06,,Normal,,
488028,Varoom - 140/198,Varoom 140 198,https://tcgplayer-cdn.tcgplayer.com/product/488028_200w.jpg,3,22873,https://cpt.tcgcsv.com/BdW5,2025-02-07T20:20:42.093,1,140/198,Common,Metal,60,Basic,"[1] Poison Gas
<br>Your opponent's Active Pokemon is now Poisoned.",,Fx2,G-30,1,0.01,0.1,4.95,0.06,,Normal,,
488028,Varoom - 140/198,Varoom 140 198,https://tcgplayer-cdn.tcgplayer.com/product/488028_200w.jpg,3,22873,https://cpt.tcgcsv.com/BdW5,2025-02-07T20:20:42.093,1,140/198,Common,Metal,60,Basic,"[1] Poison Gas
<br>Your opponent's Active Pokemon is now Poisoned.",,Fx2,G-30,1,0.05,0.19,4.95,0.15,,Reverse Holofoil,,
488029,Varoom - 141/198,Varoom 141 198,https://tcgplayer-cdn.tcgplayer.com/product/488029_200w.jpg,3,22873,https://cpt.tcgcsv.com/CdW5,2025-02-07T20:20:42.17,1,141/198,Common,Metal,80,Basic,[2M] Hammer In (60),,Fx2,G-30,1,0.01,0.1,4.95,0.06,,Normal,,
488029,Varoom - 141/198,Varoom 141 198,https://tcgplayer-cdn.tcgplayer.com/product/488029_200w.jpg,3,22873,https://cpt.tcgcsv.com/CdW5,2025-02-07T20:20:42.17,1,141/198,Common,Metal,80,Basic,[2M] Hammer In (60),,Fx2,G-30,1,0.07,0.2,4.95,0.14,,Reverse Holofoil,,
488030,Revavroom,Revavroom,https://tcgplayer-cdn.tcgplayer.com/product/488030_200w.jpg,3,22873,https://cpt.tcgcsv.com/DdW5,2025-02-07T20:20:42.237,1,142/198,Rare,Metal,140,Stage 1,"[3M] Knock Away (90+)
<br>Flip a coin. If heads, this attack does 90 more damage.",,Fx2,G-30,2,0.01,0.15,5.95,0.1,,Holofoil,"<strong>Ability — Rumbling Engine</strong>
<br>You must discard an Energy from your hand in order to use this Ability. Once during your turn, you may draw until you have 6 cards in your hand.",
488030,Revavroom,Revavroom,https://tcgplayer-cdn.tcgplayer.com/product/488030_200w.jpg,3,22873,https://cpt.tcgcsv.com/DdW5,2025-02-07T20:20:42.237,1,142/198,Rare,Metal,140,Stage 1,"[3M] Knock Away (90+)
<br>Flip a coin. If heads, this attack does 90 more damage.",,Fx2,G-30,2,0.09,0.24,4.95,0.23,,Reverse Holofoil,"<strong>Ability — Rumbling Engine</strong>
<br>You must discard an Energy from your hand in order to use this Ability. Once during your turn, you may draw until you have 6 cards in your hand.",
488031,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/488031_200w.jpg,3,22873,https://cpt.tcgcsv.com/FdW5,2025-02-07T20:20:42.317,1,144/198,Common,Colorless,110,Basic,[2] Pound (40),"[3] Egg Roll
<br>Flip a coin until you get tails. This attack does 60 damage times the number of heads.",Fx2,None,2,0.01,0.1,4.95,0.1,,Normal,,
488031,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/488031_200w.jpg,3,22873,https://cpt.tcgcsv.com/FdW5,2025-02-07T20:20:42.317,1,144/198,Common,Colorless,110,Basic,[2] Pound (40),"[3] Egg Roll
<br>Flip a coin until you get tails. This attack does 60 damage times the number of heads.",Fx2,None,2,0.02,0.15,4.95,0.13,,Reverse Holofoil,,
488033,Blissey,Blissey,https://tcgplayer-cdn.tcgplayer.com/product/488033_200w.jpg,3,22873,https://cpt.tcgcsv.com/HdW5,2025-02-07T20:20:42.397,1,145/198,Uncommon,Colorless,150,Basic,"[3] Blissful Cyclone (150)
<br>Move all Energy attached to this Pokemon to 1 of your Benched Pokemon.",,Fx2,None,2,0.01,0.1,4.95,0.1,0.05,Normal,"<strong>Ability — Nurse On Duty</strong>
<br>Once during your turn you may heal all Special Conditions from your Active Pokemon.",
488033,Blissey,Blissey,https://tcgplayer-cdn.tcgplayer.com/product/488033_200w.jpg,3,22873,https://cpt.tcgcsv.com/HdW5,2025-02-07T20:20:42.397,1,145/198,Uncommon,Colorless,150,Basic,"[3] Blissful Cyclone (150)
<br>Move all Energy attached to this Pokemon to 1 of your Benched Pokemon.",,Fx2,None,2,0.08,0.19,4.95,0.16,,Reverse Holofoil,"<strong>Ability — Nurse On Duty</strong>
<br>Once during your turn you may heal all Special Conditions from your Active Pokemon.",
